name, "46th Avenue", 5
source, "TIGER/Line® 2008 Place Shapefiles (http://www.census.gov/geo/www/tiger/)", 3
disused:ruins, "yes", 1
name, "Alley", 1
destination, "Hayward", 2
tiger:name_base, "Foley", 1
exit_to, "98th Avenue;Oakland Airport", 0
addr:housenumber, "1260", 0
note, "check to make sure it is not connect to church", 1
sport, "golf", 3
tiger:name_base, "Custer", 1
name, "Wisconsin Street", 1
name_1, "Green Acre Road", 1
note, "needs verification", 1
name, "28th Avenue", 1
phone, "1-510-522-5555", 0
tiger:name_base, "Newport", 1
name, "Buena Vista Avenue", 22
description, "Kinda scungy fountain attached to a dodgy restroom in an area that seems popular with the homeless.", 0
FIXME, "North Field What?", 0
name, "Mountain Mike's Pizza", 0
name, "Prime Time Nutrition", 0
tiger:name_base, "Hawley", 11
addr:street, "East 18th Street", 1
website, "http://www.starbucks.com/", 0
name, "Carl's Jr.", 1
amenity, "waste_basket", 0
name, "Liese Avenue", 1
name, "Montana Street", 5
name, "Sunset Road", 1
seamark:daymark:construction, "painted;wooden", 0
addr:street, "Millsbrae Avenue", 1
name, "Shell Gate Road", 1
addr:housenumber, "1251", 1
name, "Oakland Dental Group", 0
tiger:name_base, "Kansas City", 1
tunnel, "culvert", 18
name, "Siesta Court", 1
name, "East Oakland Health Center", 1
addr:housenumber, "1252", 1
tiger:name_base, "Cove", 1
tiger:name_base, "Tyrrell", 1
name, "84th Avenue", 1
foot, "permissive", 4
highway, "tertiary_link", 20
name, "Ca Mau Plaza", 1
addr:street, "Clement Avenue", 1
opening_hours, "Su 10:00-15:00", 0
name, "Santhy's Hair Salon", 0
AREAID, "110167290493", 1
name, "Valva Realty", 1
name, "Constance Circle", 1
leisure, "swimming_pool", 111
name, "Lake Merritt", 0
website, "http://www.bladium.com", 0
name, "MacArthur at Canon", 0
name, "Tacos Sinaloa 2", 0
name, "Santa Rosa Lane", 1
tiger:name_base, "Dale", 1
tiger:name_base, "Morken", 1
name, "Maple Avenue", 2
shop, "locksmith", 0
name, "Glenfield Avenue", 1
brand, "Unocal", 1
turn:lanes, "|right", 9
name, "EstaR Mortgage", 0
waterway, "stream", 93
name, "Gainsborough Court", 1
name, "Lockwood School", 0
name, "Tudor Hall", 1
name, "Brithorn Lane", 1
name, "Oakland Jack London Square Terminal", 0
name, "Lewis Street", 1
name, "Gatorade", 1
name, "House of Produce", 1
name, "Alameda Harbor", 0
name, "L", 1
name, "Morton Street", 1
source:pkey, "123", 0
name, "Tidewater Avenue", 1
name, "Merrill Avenue", 1
name, "G", 1
turn:lanes, "left|right", 4
amenity, "monastery", 1
tiger:name_base, "Santa Clara", 7
name, "E", 1
name, "D", 1
name, "C", 2
source:pkey, "129", 0
name, "B", 2
name, "A", 2
website, "http://www.cerruticellars.com/", 0
landuse, "brownfield", 64
addr:street, "22nd Avenue", 0
tiger:name_base, "Cole", 4
name, "Jamba Juice", 0
noaa:taghash, "f79f1d1ad112d5ec51772ceaccb50c674ebba140", 0
tiger:name_base, "Arbor", 1
cuisine, "german", 0
name, "First Spanish Baptist Church", 0
landuse, "residential", 42
name, "Oakland Athletics", 1
name, "Bannister Court", 1
turn:lanes, "|through|right|right", 1
name, "Fortmann Way", 1
tiger:name_base, "Moreland", 1
name, "Peralta Creek Park", 1
tiger:name_base, "Corpus Christi", 1
name, "Allendale Recreation Center", 0
name, "Garfield Elementary School", 2
name, "Porta Ballena", 1
tiger:tlid, "125007097", 1
shop, "liquor_store", 0
website, "http://www.thelakeschool.com/", 0
turn:lanes:forward, "left|right", 5
shop, "kiosk", 2
name, "Alameda Bicycle", 0
turn:lanes, "left|left||", 3
colour, "black", 0
indoor, "yes", 0
name, "Gold Coast", 0
wikidata, "Q5501585", 0
name, "BrearleyPhoto", 0
name, "Pho Hiep Hung", 0
source:pkey, "144", 0
name, "Chipotle Mexican Grill", 0
source:pkey, "148", 0
opening_hours, "Mo-Sa 10:30-21:30; Su 11:00-21:30", 0
name, "1812 Coffee Co", 0
name, "Scottish Rite Center", 1
website, "http://juliestea.com/", 0
name, "Portabello", 1
name, "M & A Inc. Cash & Carry", 0
turn:lanes:backward, "|right", 7
note, "This may not belong to anyone.", 1
name, "Linwood Avenue", 2
addr:postcode, "94110", 1
wikidata, "Q4705875", 0
seamark:type, "beacon_special_purpose", 0
tiger:name_base, "State Highway 77", 6
wikidata, "Q4705871", 1
name, "Alameda Post Office", 1
name, "Lockwood Elementary School", 0
name, "Flagg Avenue", 1
motor_vehicle, "no", 32
tiger:name_base, "Clement", 8
name, "Chinaberry Lane", 2
name, "555 City Center", 1
denomination, "nazarene", 0
name, "Amor Eterno", 0
shop, "phone", 0
name, "Bella Vista Avenue", 1
security_zone, "Gate Area", 0
gnis:feature_id, "222396", 1
source:hgv:state_network, "Caltrans http://www.dot.ca.gov/hq/traffops/trucks/truckmap/", 114
name, "Alameda County Courthouse", 1
addr:street, "Fillmore Street", 1
tiger:name_base, "Cook", 2
tiger:tlid, "125007028", 1
addr:housenumber, "1193", 1
addr:housenumber, "1194", 1
tiger:name_base, "Bay Park", 1
name, "Laurel Lounge", 1
name, "Oakland Jack London Square - Alameda Main Street", 1
addr:housenumber, "1190", 1
addr:housenumber, "1191", 1
addr:housenumber, "1197", 1
contact:website, "http://www.aecliving.com/the-lodge/", 1
addr:housenumber, "1198", 1
addr:housenumber, "1199", 1
name, "Feel Good Bakery", 0
network, "Co-Op ATM", 0
name, "El Charro Supermarket", 0
owner, "Champion Street LLC", 1
tiger:name_base, "17th", 22
operator, "California-Nevada Methodist Homes", 1
name, "Top Dog", 0
tiger:name_base_1, "Irving", 1
name, "Pacific Gas & Electric Co", 1
tiger:tlid, "125007032", 1
website, "http://www.portaloakland.com/", 0
opening_hours, "Mo-Fr 04:30-22:00; Sa 05:00-22:00; Su 05:30-21:30", 0
tiger:name_base, "Kirkham", 2
name, "Best Avenue", 1
payment:visa, "yes", 0
name, "Channel Path", 2
fuel:lpg, "yes", 1
tiger:zip_right, "94601", 8
name, "Molcajete", 0
name, "Bennett Place", 2
tiger:zip_right, "94602", 17
name, "San Antonio", 0
phone, "510 536 6800", 0
name, "Stag's Lunchette (CLOSED)", 0
payment:litecoin, "yes", 0
seamark:beacon_special_purpose:colour, "pink", 0
name, "Main Branch Oakland Public Library", 1
name, "I B's Hoagies & Cheesesteak", 0
name, "Saint Margaret Court", 1
name, "Chapin Street", 1
tiger:name_base, "Magnolia", 4
name, "1440 Broadway", 1
name, "Seminary Court", 1
tiger:name_base, "Center", 2
name, "Cohen Court", 1
tiger:name_base, "Potomac", 1
name, "Girls Inc", 1
alt_name3, "Oakland Bank Building", 1
name, "Dimond Cafe", 0
name, "Lincoln Park Junk Boat", 0
craft, "distillery", 1
name, "National Auto Sales", 0
website, "http://www.crollspizza.com/Home.html", 0
turn:lanes, "left", 2
is_in, "Alameda County,California,Calif.,CA,USA", 0
tiger:zip_right, "94612", 3
name, "Airport Drive", 16
tiger:tlid, "125007060", 1
name, "Edward White Way", 2
tiger:zip_right, "94610", 9
name, "Cathay Chinese Herbs Co.", 0
tiger:zip_right, "94619", 29
alt_name, "Goodwill Job Training", 1
tiger:name_base, "Hamilton", 4
tiger:name_base, "Shell Gate", 2
alt_name, "Wilver Dornell Willie Stargell Avenue", 4
name, "Collins Drive", 1
addr:housenumber, "311,313,315,317,317B", 1
gnis:feature_id, "221075", 1
noaa:taghash, "6dda81c940cea03778baebf455e369bae4331d21", 0
name, "Irish Monkeys Cellars", 0
addr:housenumber, "421", 2
addr:housenumber, "422", 0
name, "Jalisco Market", 0
name, "Palm Court", 4
addr:housenumber, "425", 1
addr:housenumber, "426", 1
addr:housenumber, "427", 0
tiger:name_base, "Whitney", 1
name, "Green Pastures Church", 1
name, "Laguna Vista", 1
tiger:name_base, "Hayes", 2
tiger:name_base, "Mozart", 1
Tiger:HYDROID, "110167290584", 1
name, "The Workforce Collaborative", 1
destination:ref, "CA 61", 2
name, "East Bay Rowing Club", 0
addr:housenumber, "417", 0
name, "Ngoc Mi", 0
name, "AT&T Park", 0
ALAND, "13391", 1
addr:housenumber, "435", 0
tiger:name_base, "Shasta", 2
name, "70th Avenue", 3
name, "T&T Cafe", 0
name, "Hoover Court", 1
tiger:name_base, "6th", 32
name, "Sunshine Biscuit Factory", 1
addr:housenumber, "430", 1
name, "Alameda Island Brewing Co.", 0
name, "Hawaiian Drive-In", 0
turn:lanes, "left|slight_left;through|through|", 1
addr:housenumber, "428", 2
shop, "antiques", 0
foot, "no", 75
shop, "yes", 0
crossing, "yes", 0
name, "Delmer Street", 1
addr:housenumber, "400", 3
addr:housenumber, "401", 2
addr:housenumber, "402", 1
name, "King Building", 1
name, "Administration and Art Gallery", 1
name, "1717 Webster St", 1
addr:housenumber, "3800", 2
name, "Alameda County Fueling Station", 0
name, "Bridge Academy", 1
name, "Julie Ann Way", 1
name, "Carlos Wikerson Adcock Joyner Apartments", 1
tiger:name_base, "Dublin", 1
ALAND, "12040", 1
name, "Ryan Street", 1
name, "Avis & Budget", 2
turn:lanes:forward, "left;through||", 1
tiger:name_base, "Edes", 4
name, "Carmel Street", 2
note, "I am assuming that this is three stories but there is photographic evidence that there may be four. Someone may want to check and make the appropriate changes.", 1
tiger:name_base, "Eden", 2
tiger:name_base, "Seminary", 3
name, "Clarke Lane", 1
name, "The Habit", 0
addr:housenumber, "412", 1
addr:housenumber, "415", 1
name, "27th Avenue", 2
name, "Estuary Park", 1
name, "Monkey King Pub & Grub", 0
name, "Wind River Way", 2
opening_hours, "Mo-Th 10:00-19:00; Fr-Sa 09:00-18:00; Su 12:00-17:00", 1
disused:amenity, "place_of_worship", 0
tiger:name_base, "Rawson", 1
name, "McKay Avenue", 1
building, "retail", 41
name, "International Community Elementary School", 1
destination:ref, "CA 77", 2
name, "14th Avenue", 24
waterway, "barrier_line", 1
addr:housenumber, "409", 0
addr:housenumber, "464", 0
addr:housenumber, "465", 0
addr:housenumber, "466", 0
name, "Myrtle Street", 1
addr:housenumber, "468", 0
name, "Whittle Avenue", 2
name, "Hong Lan", 0
tiger:name_base, "Buell", 5
addr:city, "Alameda", 78
website, "http://farmerjoesmarketplace.com/", 2
addr:housenumber, "460", 0
tiger:name_base, "Bellaire", 1
addr:housenumber, "463", 0
name, "The Cook and her Farmer", 0
shop, "motorcycle", 2
shop, "butcher", 0
sport, "baseball", 37
payment:mastercard, "yes", 0
waterway, "dam", 0
tiger:name_base, "Kiwanis", 1
tiger:name_base, "Portland", 1
name, "Fremont High School", 1
wikidata, "Q4705884", 0
name, "West Oakland BART", 0
name, "Sky Dragon", 0
name, "Sharon Road", 1
tiger:name_base, "St Charles", 3
tiger:name_base, "Challenger", 2
addr:housenumber, "479", 1
tiger:name_base, "Grove", 6
aeroway, "taxiway", 110
name, "Fountain Street", 2
cuisine, "Chicken_and_waffles", 0
destination:ref:to, "I 880 South", 1
name, "Mariposa Academy", 0
gnis:created, "06/01/1995", 1
shop, "gift", 0
Tiger:HYDROID, "110167290559", 1
name, "Norman Lane", 1
name, "Pearl Harbor Road", 2
addr:street, "McKay Avenue", 1
Tiger:HYDROID, "110167290557", 1
note, "Might be more than one level", 1
name, "Lakemont", 1
longitude, "-122.1859053", 1
addr:housenumber, "444", 1
office, "ngo", 0
name, "Longfellow Park", 1
name, "Alderwood Hall / Julia Morgan School for Girls", 1
name, "Pardee Drive", 4
name, "Family Depot", 0
name, "Mera Street", 1
addr:housenumber, "440", 1
addr:street, "15th Street", 0
name, "H & S Dry Cleaners", 0
tiger:name_base, "Asby Bay", 1
name, "Take It Easy Thai Food", 0
tiger:name_base, "Baldwin", 1
name, "Blossom Walk", 1
sport, "windsurfing;kiteboarding;paddleboarding", 1
name, "Oak Park Construction", 1
addr:housenumber, "439", 0
noaa:taghash, "2e70494c58dd63349aeb3c0ad8701b039f8800d0", 0
name, "Kansas City", 1
historic:name, "Nellie's Soulfood Restaurant and Bar (CLOSED)", 0
addr:housenumber, "455", 1
turn:lanes, "left;through|through;right", 5
name, "Bank of the West", 1
destination, "23rd Avenue;Alameda", 1
name, "1st Avenue Place", 1
tiger:name_base, "Miami", 1
name, "Edison Elementary", 1
name, "Orr Road", 1
name, "Underdog Mural", 0
description, "Paved area with commemorative plaques for base closing and termination of transcontinental railroad, plus a flag pole.", 1
addr:housenumber, "451", 0
name, "Jack London Wolf", 0
tiger:name_base, "Phelps", 1
name, "Dowling Lane", 3
name, "Calvary Chapel", 0
tiger:name_base, "Athol", 1
name, "St. Mary's Gardens", 1
name, "Feed and Tack", 1
tiger:name_base, "Hughes", 1
tiger:name_base_1, "Lagorio", 1
contact:website, "http://www.jamtown.net/", 0
name, "K&7 Auto Repair", 1
name, "Park Central Station", 0
name, "Courageous Court", 1
landuse, "recreation_ground", 4
name, "Lungomare", 0
name, "Henry's Gallery Cafe (CLOSED)", 0
name, "First Impressions Hair Designs", 0
seamark:light:colour, "red", 0
name, "I Am Auto Care", 1
tiger:name_base, "Hampel", 1
addr:housenumber, "1315", 0
gnis:feature_id, "226037", 0
name, "Fountain Garden", 1
name, "Avenue Terrance Park", 1
destination, "Oakland International Airport;Ron Cowan Parkway", 1
name, "Darcoid Nor-Cal Seal", 2
old_name, "Oakland Municipal Auditorium", 1
name, "Independence Drive", 1
tiger:name_base, "Elliot", 1
description, "Fixed mounted binoculars for viewing birds in refuge.", 0
name, "Leet Drive", 1
tiger:name_base, "Home", 2
addr:housenumber, "1313", 0
name, "Saint Barnabus Roman Catholic Church", 0
addr:housenumber, "3970", 1
gnis:feature_id, "254990", 0
name, "Dotha’s Juke Joint", 0
gnis:feature_id, "254991", 0
addr:housenumber, "1309", 1
addr:housenumber, "1304", 0
tiger:name_base, "Stanford", 1
name, "Universal Waste Management, Inc.", 1
addr:housenumber, "1305", 0
name, "Fitchburg Avenue", 1
denomination, "jodo_shinshu", 1
name, "Long Pat Market", 0
tiger:name_base, "Meldon", 1
phone, "+1 (510) 769-1601", 1
tiger:name_base, "Maddux", 1
building, "yes", 82070
wikidata, "Q7587850", 1
tiger:name_base, "Channing", 1
note, "approximate boundaries", 1
tiger:name_base, "Meadow", 1
addr:housenumber, "1345", 0
route, "260", 1
shop, "toys", 0
name, "Ideal Cleaners", 0
name, "Federal Courthouse", 0
tiger:name_base, "Denslowe", 1
tiger:name_base, "Flora Vista", 2
name, "Pitco Foods", 1
shop, "printing", 0
note, "Safeway", 0
name, "Encinal Swim Center", 1
tiger:name_base, "Centre", 1
tiger:name_base, "67th", 2
addr:housenumber, "498", 0
name, "Markoe Lane", 1
phone, "+1-510-532-1716", 2
name, "Fremont Way", 1
addr:housenumber, "490", 1
addr:housenumber, "1330", 1
tiger:name_base, "Hamline", 1
addr:state, "ca", 6
addr:housenumber, "1328", 1
name, "South Coliseum Way", 4
name, "Hazel Lane", 1
AREAID, "110167290511", 1
phone, "1-510-522-6700", 0
name, "Sun Hing Restaurant", 0
aeroway, "aerodrome", 1
gnis:feature_id, "223807", 0
tiger:name_base, "Caroline", 1
tunnel, "building_passage", 1
name, "Galeto", 0
name, "Saratoga Street", 3
name, "Greenleaf Elementary School", 1
alt_name, "12th Street", 1
name, "Phuong Jewelry", 0
tiger:name_base, "Fiji", 2
website, "http://www.dominionlife.org/", 1
addr:housenumber, "2603", 1
disused, "restaurant", 1
tiger:name_base, "Hecker", 2
addr:housename, "Pasarelas Bridal Collection", 1
name, "10th Street", 16
tiger:name_base, "I-880", 8
name, "45th Avenue", 4
amenity, "place_of_worship", 54
name, "Powell Street", 1
usage, "industrial", 9
name, "Hair Image", 0
census:population, "2010", 0
name, "18k 24k", 0
name, "Kofman Court", 1
addr:housenumber, "2601", 2
addr:housenumber, "2600", 0
network, "CO-OP", 0
name, "El Torito Auto Body", 2
tiger:name_base, "Hansen", 1
man_made, "lamp", 0
opening_hours, "Tu-Sa 11:00-18:00; Su 12:00-17:00", 0
name, "BART Police Department", 0
name, "La Belle Vie", 0
name, "Shepardson Lane", 1
addr:street, "9th Street", 26
name, "Bladium Sports & Fitness Club", 0
tiger:name_base, "Packet Landing", 3
addr:housenumber, "1300", 1
addr:housenumber, "1301", 3
tiger:name_base, "Trask", 5
addr:housenumber, "1303", 1
tiger:name_base, "Edgewater", 23
addr:housenumber, "3961", 1
tiger:name_base, "Monarch", 1
name, "Centennial Avenue", 1
wikidata, "Q6813624", 0
tiger:name_base, "Park Avenue East", 1
addr:housenumber, "3958", 1
tiger:name_base, "Driftwood", 1
addr:housenumber, "2626", 1
website, "http://www.eyewiseoptometry.com/", 0
name, "Jing Long Jewelry & Watch", 0
cuisine, "american", 1
AREAID, "110167290541", 1
name, "Usn Air Station Alameda", 1
AREAID, "110167290542", 1
name, "Oakland Housing Authority Facilities Management", 1
name, "Alameda County Weights & Measures Dept", 1
AREAID, "110167290525", 1
name, "Cleveland Heights", 0
name, "Madeline Street", 2
name, "Moment Invitations and Printing", 0
note, "Inside Terminal by Gate 25", 0
addr:housenumber, "3950", 1
name, "Oakland Leased Housing Department", 1
tiger:name_base, "Excelsior", 7
hist_name, "Safeway Headquarters", 1
disused:shop, "musical_instruments", 1
name, "The Raymond", 1
motor_vehicle, "designated", 12
name, "Oakland Surf Club", 0
destination, "Oak Street;Lakeside Drive", 1
gnis:feature_id, "226087", 1
parking, "surface", 107
seamark:beacon_special_purpose:category, "warning", 0
tiger:name_base, "54th", 2
name, "East 8th Street", 23
name, "Bellevue Avenue", 1
historic:name, "American Cancer Society", 1
AREAID, "110167290555", 1
name, "Bruzzone Drive", 1
wikidata, "Q7136531", 0
leisure, "miniature_golf", 0
segregated, "no", 1
name, "Oldcastle Lane", 1
name, "Flora Street", 2
name, "Ferro Court", 1
phone, "+1 510 893 6129", 1
tiger:name_base, "Abbey", 2
name, "355", 0
name, "East 36th Street", 4
name, "Holy Names University", 1
name, "Ascend Elementary School", 1
name, "Archer Bicycle", 0
name, "Jost Lane", 1
tiger:name_base, "Jervis Bay", 1
tiger:name_base, "Calhoun", 2
name, "African Retail Traders", 0
historic:name, "Pacific Telephone and Telegraph Building", 1
name, "Meadow Street", 1
name, "Suter Street", 4
name, "Damon Court", 1
bench, "yes", 0
tiger:name_base, "Smith", 1
name, "Episcopal Church of Our Saviour", 1
addr:street, "Under I-880 @ 7th St & Linden St", 1
name, "Alameda Main Street - South San Francisco", 1
name, "Sun Hop Fat 1", 1
wikidata, "Q924109", 0
tiger:name_base, "Morse", 2
name, "Creative Framing & Gallery", 1
wetap:status, "working", 0
tiger:name_base, "Captains", 1
source, "Saw it on bing imagery", 1
FIXME, "West something Point Drive?", 1
name, "Wallace Street", 1
name_alt, "Oakland Fire", 1
fee, "yes", 11
name_1, "Santa Ynez Court", 1
name, "Taqueria Viva Mexico", 0
name, "Phelps Street", 1
wikidata, "Q20714603", 0
name, "Jack London Square Amtrak", 1
AREAID, "110167290553", 1
wikipedia, "en:Oakland International Airport", 1
image, "https://lh6.googleusercontent.com/-M8gRDv2L8-I/TsFky3YpeMI/AAAAAAAAAII/4Lult_nmm3Y/s640/2011-11-10%25252016.39.24.jpg", 0
name, "Channing Way", 1
name, "The Egghouse", 1
name, "Mailbox Glascock & 23rd", 0
name, "EastLake Lofts", 1
wikidata, "Q14683530", 0
tiger:name_base, "Aughinbaugh", 1
gnis:id, "1961976", 1
name, "Chinese Garden", 0
name, "Soda Entrance", 2
sidewalk, "both", 778
name_1, "Lagorio Court", 1
name, "Oakland Digital Arts & Literacy Center (ODALC)", 0
turn:lanes, "|through|through|", 2
latitude, "+37.7717025", 1
amenity, "social_club", 0
name, "City Cup", 0
name, "Holly Street", 1
name, "Barner Avenue", 1
name, "First Methodist Church", 0
name, "West Capt Dodge Place", 1
website, "http://www.jacklondonsquare.com/parking.html", 1
name, "Chinese Presbyterian Church", 0
name, "Bridge Avenue", 1
power, "line", 4
name, "El Pass", 1
name, "Ralph Appezzato Memorial Parkway", 18
name, "Millsbrae Avenue", 1
tiger:name_base, "Curran", 2
note, "See what this is. Offices?", 1
name, "BART Coliseum–Oakland International Airport", 15
operator, "Intercontinental Hotel Group", 0
name, "Baker Atkins Mortuary", 0
name, "Pizza Hut", 1
phone, "510 428 2828", 1
name, "Blessed Garden", 0
addr:housenumber, "2691", 1
addr:street, "Athol Avenue", 20
capacity, "17,200", 1
wetap:temperature, "warm", 0
name, "Monorom Video", 0
tiger:name_base, "Glascock", 1
tiger:name_base, "Salisbury", 1
social_facility, "group_home", 1
addr:housenumber, "2693", 1
addr:housenumber, "1364", 0
wikidata, "Q6485557", 1
addr:housenumber, "1365", 0
gnis:import_uuid, "57871b70-0100-4405-bb30-88b2e001a944", 7
name, "Ninth Street", 1
opening_hours, "Mo, Tu, Th-Su 09:00-18:30", 0
religion, "unitarian_universalist", 1
name, "Dimond Park toddler playground", 1
name, "Kingston Lane", 1
name, "Oyster Shoals", 1
name, "Swift Court", 1
name, "Oak Park Drive", 3
note, "end_summer_19", 8
name, "El Gusano", 0
amenity, "taxi", 0
name, "Crown Furniture Co", 0
name, "Lake Merritt Boating Center & Sailboat House", 1
addr:housenumber, "2681", 2
addr:housenumber, "1350", 1
artist_name, "Roger Berry", 0
name, "T & T Nails", 0
name, "My Dream Bridal Fashion", 1
name, "AMP Corp Yard", 1
name, "30th Avenue", 1
name, "Peralta Villa", 1
tiger:name_base, "Ennis", 2
addr:housenumber, "1349", 0
operator, "Marina Village Yacht Harbor", 2
tiger:name_base, "Maritime", 2
seamark:beacon_special_purpose:shape, "post", 0
tiger:name_base, "Parfait", 1
name, "Lion Way", 3
name, "5th Street", 30
name, "Pasteleria La Favorita", 0
name, "Ironwood Road", 1
tiger:name_base, "Cumberland", 2
name, "Tahiti Lane", 1
name, "Alamo & National", 2
cuisine, "italian", 0
wikidata, "Q14682249", 0
name, "Round Table Pizza", 0
addr:housenumber, "1389", 1
kayak_rental, "yes", 0
name, "Tijuana Mexican Restaurant", 0
shop, "photo", 0
destination, "Jack London Square", 1
name, "The Landing at Jack London Square", 1
tiger:name_base, "Payot", 2
addr:housename, "A1 TV", 1
denomination, "presbyterian", 1
name, "PG Auto Repair", 0
building, "shed", 42
name, "Copymat Oakland", 1
addr:street, "Willie Stargell Ave.", 1
name, "Navy Way", 2
name, "Port Of Oakland Ben E. Nutter Terminal", 1
noaa:geohash, "46b787e35a7c", 0
addr:housenumber, "3708-3714", 1
name, "Del Mar Avenue", 1
tiger:name_base, "Waterhouse", 1
addr:city, "Okaland", 1
wikipedia, "en:First Unitarian Church of Oakland", 1
name, "UPS", 0
gnis:state_id, "06", 63
ALAND, "13420", 1
note:wheelchair, "sidewalks exist but are extremely narrow and obstructed", 1
turn:lanes:backward, "left|right", 5
name, "Sandcastle", 0
opening_hours, "10 am to 9 pm, Mon-Sat", 0
name, "Zhong Shan Doo Tao Association", 1
name, "Asian Branch Oakland Public Library", 0
seamark:light:sequence, "00.3+(00.4)+00.3+(01.2)+00.3+(03.5)", 0
name, "Cafe TV", 0
note, "Place of residency", 1
addr:country, "US", 2
historic, "monument", 0
name, "Northwood Drive", 1
ALAND, "8964", 1
layer, "-1", 53
tiger:name_base, "Wexford", 1
sport, "scuba_diving", 1
name, "Alida Court", 1
layer, "-2", 6
name, "Hawthorne Elementary School (historical)", 0
name, "Hearst Avenue", 1
name, "Port Of Oakland APL Terminal", 1
tiger:tlid, "124995505", 1
tiger:name_base, "Santa Ines", 1
tiger:name_base, "Albert", 1
socket:USB:Micro-B, "no", 0
name, "Texas", 1
addr:city, "Alamda", 1
name, "Vallecito Place", 1
name, "From the Evolution to the Revolution Mural", 0
operator, "Joe", 1
name, "Ferry Green", 1
name, "Brookfield Village Elementary", 1
tiger:name_base, "Cessna", 2
turn:lanes, "left|through|through|", 1
alt_name, "OAC", 15
tiger:name_base, "Applegate", 1
destination, "Oakland International Airport", 1
sport_1, "football", 1
noref, "yes", 0
shop, "ink", 0
tiger:name_base, "1st:Lakeshore", 3
name, "Killdeer Court", 1
addr:housename, "LaunderLand", 1
tiger:name_base, "Avondale Landing", 1
name, "Patelco Credit Union", 0
name, "Vamp", 0
source:pkey, "259", 0
tiger:name_base, "Redhook", 1
name, "Hua Hua Salon", 0
destination, "Alameda;High Street", 3
name, "Preservation Park", 1
name, "Mallard Lane", 1
name, "Bernhardt Drive", 1
name, "Phoenix Lane", 2
name, "Raymond House", 1
name, "Hing Yee Trading Co", 0
name, "68th Avenue", 2
name, "Lincoln University", 1
name, "Ferns Hotel", 1
opening_hours, "Mo-Th 11:30-22:00; Fr 11:30-23:00; Sa 10:30-23:00; Su 10:30-22:00", 0
name, "Biscay Bay", 1
highway, "bus_stop", 0
phone, "+1-510-839-6761", 0
amenity, "optometry", 0
amenity, "social_facility", 4
opening_hours, "Mo-Fr 08:30-17:00", 0
name, "Bridges Academy Elementary School", 1
name, "Milton Shoong Building", 1
designation, "Lake Merritt BART Station", 0
name, "International Smog Test Only Center", 0
name, "Trans Pacific Centre", 1
tiger:name_base, "18th", 12
name, "Il Pescatore Restaurant", 0
name, "Rockridge Luggage & Travelware", 0
name, "The Cheese Steak Shop", 0
phone, "(510) 523-2739", 0
name, "Maxwell Park Elementary School", 1
addr:housenumber, "500", 1
name, "Our Ladys Home", 0
addr:housenumber, "501", 1
addr:housenumber, "504", 0
shop, "camera_repair", 0
opening_hours, "Mo-Fr 10:00-18:00; Sa-Su 9:00-18:00", 0
name, "Latin American Branch Oakland Public Library", 0
name, "Shell", 0
tiger:name_base, "Baywalk", 2
name, "Coral Bell Walk", 1
border_type, "county", 3
phone, "+1 510 4440919", 0
name, "Check Center", 0
name, "Radisson Oakland Airport", 1
wikidata, "Q5490535", 1
phone, "510-532-3100", 1
name, "Apolio Ink and Toner", 0
tiger:tlid, "125007100:125007095", 1
addr:housename, "1111 Broadway", 1
sport, "volleyball", 1
name, "Shanghai Restaurant", 0
amenity, "swimming_pool", 3
addr:housenumber, "510", 3
wikipedia, "en:United States lightship Relief (WAL-605)", 1
name, "Brookdale Park", 1
water, "pond", 1
source:pkey, "201", 0
addr:street, "16th Street", 1
source:pkey, "202", 0
addr:state, "California", 8
wikidata, "Q7728245", 0
name, "KTVU entrance", 0
name, "The Beer Shed", 0
name, "Open Lot", 1
capacity, "575", 0
name, "QuikStop", 0
name, "Atlantic Avenue", 38
note, "Fishing dock", 1
wheelchair, "no", 6
noaa:taghash, "3ea71140041c946f0503f7518615c7ad1009d62a", 0
name, "Willet Court", 1
name, "Booker Street", 1
tiger:name_base, "Virginia", 2
name, "New Arts Carpet", 0
name, "Pardee Lane", 2
note, "Unknown building. Further investigation is needed for purpose and ownership", 1
image, "http://findafountain.org/system/1001/original/in-the-shadow-of-giants-outdoor-fountain.jpg", 0
source, "survey;http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/fiveeightyeast.pdf;http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/fiveeightywest.pdf", 0
name, "Chai Thai Noodles", 0
name, "South Prescott Park", 1
railway, "subway_entrance", 0
wifi, "free", 0
name, "Swan Way", 9
name, "McGee's Bar and Grill", 0
tiger:name_base, "Judd", 1
ALAND, "8942", 1
name, "Chilmark Lane", 1
name, "Homeroom Racing Cafe", 0
name, "Hudson Bay", 1
payment:discover_card, "yes", 0
opening_hours, "Mo-Th 12:00-20:00", 0
addr:street, "10th Street", 3
name, "Marina Cove II", 1
access, "airspace", 3
name, "72nd Avenue", 2
source:pkey, "227", 0
name, "Jack’s Oyster Bar & Fish House", 0
source, "survey", 4
name, "The Sierra Deli and Market", 0
tiger:name_base, "Constance", 1
shop, "juice", 0
name, "Peralta Creek", 22
name, "The Crucible", 1
name, "1512 Franklin", 1
cuisine, "vegetarian", 0
name, "IMANI Community Church", 1
name, "Clubhouse Memorial Road", 1
name, "KiKi Boutique", 0
name, "41st Avenue", 7
